,authors,nom,prenom,rank_author,title,year
892,Florence Le Ber,Le,Florence,4,Implémentation d'un raisonnement spatial qualitatif sur les relations RCC8 au moyen de OWL et de SWRL.,2013
893,Brigitte Séroussi,Séroussi,Brigitte,1,Profils patients associés à la non conformité des décisions aux recommandations de prise en charge thérapeutique des cancers du sein : utilisation de l'analyse de concepts formels.,2013
894,Nizar Messai,Messai,Nizar,2,Profils patients associés à la non conformité des décisions aux recommandations de prise en charge thérapeutique des cancers du sein : utilisation de l'analyse de concepts formels.,2013
895,Cédric Laouenan,Laouenan,Cédric,3,Profils patients associés à la non conformité des décisions aux recommandations de prise en charge thérapeutique des cancers du sein : utilisation de l'analyse de concepts formels.,2013
896,France Mentré,Mentré,France,4,Profils patients associés à la non conformité des décisions aux recommandations de prise en charge thérapeutique des cancers du sein : utilisation de l'analyse de concepts formels.,2013
897,Jacques Bouaud,Bouaud,Jacques,5,Profils patients associés à la non conformité des décisions aux recommandations de prise en charge thérapeutique des cancers du sein : utilisation de l'analyse de concepts formels.,2013
898,Jean-Baptiste Lamy,Lamy,Jean-Baptiste,1,De l'analyse d'un corpus de texte à la conception d'une interface graphique facilitant l'accès aux connaissances sur le médicament.,2009
899,Catherine Duclos,Duclos,Catherine,2,De l'analyse d'un corpus de texte à la conception d'une interface graphique facilitant l'accès aux connaissances sur le médicament.,2009
900,Alain Venot,Venot,Alain,3,De l'analyse d'un corpus de texte à la conception d'une interface graphique facilitant l'accès aux connaissances sur le médicament.,2009
901,Samia Beldjoudi,Beldjoudi,Samia,1,Améliorer la recommandation des ressources dans l'apprentissage collaboratif en ligne.,2018
902,Hassina Seridi,Seridi,Hassina,2,Améliorer la recommandation des ressources dans l'apprentissage collaboratif en ligne.,2018
903,Antoine Vincent,Vincent,Antoine,1,L'intérêt des patrons dans la gestion des connaissances liées à la création sonore.,2014
904,Bruno Bachimont,Bachimont,Bruno,2,L'intérêt des patrons dans la gestion des connaissances liées à la création sonore.,2014
905,Alain Bonardi,Bonardi,Alain,3,L'intérêt des patrons dans la gestion des connaissances liées à la création sonore.,2014
906,Ines Bannour,Bannour,Ines,1,Modèle unifié pour la recherche d'information sémantique.,2016
907,Haïfa Zargayouna,Zargayouna,Haïfa,2,Modèle unifié pour la recherche d'information sémantique.,2016
908,Adeline Nazarenko,Nazarenko,Adeline,3,Modèle unifié pour la recherche d'information sémantique.,2016
909,Sahar Aljalbout,Aljalbout,Sahar,1,Un modèle pour la représentation des connaissances temporelles dans les documents historiques.,2017
910,Gilles Falquet,Falquet,Gilles,2,Un modèle pour la représentation des connaissances temporelles dans les documents historiques.,2017
911,Jean-Pierre Cahier,Cahier,Jean-Pierre,1,Infrastructure web socio-sémantique pour la veille collaborative.,2014
912,Mylène Leitzelman,Leitzelman,Mylène,2,Infrastructure web socio-sémantique pour la veille collaborative.,2014
913,Patrick Brébion,Brébion,Patrick,3,Infrastructure web socio-sémantique pour la veille collaborative.,2014
914,Matthieu Tixier,Tixier,Matthieu,1,Une démarche de conception de services d'information et de communication dédiés aux communautés d'aidants.,2009
915,Myriam Lewkowicz,Lewkowicz,Myriam,2,Une démarche de conception de services d'information et de communication dédiés aux communautés d'aidants.,2009
916,Hélène de Ribaupierre,de,Hélène,1,Un modèle d'annotation sémantique centré sur les utilisateurs de documents scientifiques : cas d'utilisation dans les études genre.,2014
917,Gilles Falquet,Falquet,Gilles,2,Un modèle d'annotation sémantique centré sur les utilisateurs de documents scientifiques : cas d'utilisation dans les études genre.,2014
918,Fabien Amarger,Amarger,Fabien,1,Web de données agricole : transformation de sources pour une ontologie modulaire.,2013
919,Catherine Roussey,Roussey,Catherine,2,Web de données agricole : transformation de sources pour une ontologie modulaire.,2013
920,Jean-Pierre Chanet,Chanet,Jean-Pierre,3,Web de données agricole : transformation de sources pour une ontologie modulaire.,2013
921,Ollivier Haemmerlé,Haemmerlé,Ollivier,4,Web de données agricole : transformation de sources pour une ontologie modulaire.,2013
922,Nathalie Hernandez,Hernandez,Nathalie,5,Web de données agricole : transformation de sources pour une ontologie modulaire.,2013
923,Christophe Roche,Roche,Christophe,1,Dire n'est pas concevoir.,2007
924,Nadjet Zemirline,Zemirline,Nadjet,1,Réutilisation de patrons d'adaptation - Application aux systèmes hypermédia adaptatifs.,2010
925,Yolaine Bourda,Bourda,Yolaine,2,Réutilisation de patrons d'adaptation - Application aux systèmes hypermédia adaptatifs.,2010
926,Chantal Reynaud,Reynaud,Chantal,3,Réutilisation de patrons d'adaptation - Application aux systèmes hypermédia adaptatifs.,2010
927,Antoine Vincent,Vincent,Antoine,1,Prescrire une modélisation par les patrons : exemple des patrons de création pour la représentation des processus de production sonore.,2013
928,Bruno Bachimont,Bachimont,Bruno,2,Prescrire une modélisation par les patrons : exemple des patrons de création pour la représentation des processus de production sonore.,2013
929,Alain Bonardi,Bonardi,Alain,3,Prescrire une modélisation par les patrons : exemple des patrons de création pour la représentation des processus de production sonore.,2013
930,Catherine Comparot,Comparot,Catherine,1,Expression de requêtes en graphes conceptuels à partir de mots-clés et de patrons.,2010
931,Ollivier Haemmerlé,Haemmerlé,Ollivier,2,Expression de requêtes en graphes conceptuels à partir de mots-clés et de patrons.,2010
932,Nathalie Hernandez,Hernandez,Nathalie,3,Expression de requêtes en graphes conceptuels à partir de mots-clés et de patrons.,2010
933,Mouna Kamel,Kamel,Mouna,1,« Quand rédiger c'est décrire ». Mise en forme matérielle des textes et construction d'ontologies à partir de textes.,2012
934,Mustapha Mojahid,Mojahid,Mustapha,2,« Quand rédiger c'est décrire ». Mise en forme matérielle des textes et construction d'ontologies à partir de textes.,2012
935,Bernard Rothenburger,Rothenburger,Bernard,3,« Quand rédiger c'est décrire ». Mise en forme matérielle des textes et construction d'ontologies à partir de textes.,2012
936,Gilles Kassel,Kassel,Gilles,1,Vers une ontologie formelle des artefacts.,2009
937,Karim Sehaba,Sehaba,Karim,1,Partage d'expériences entre utilisateurs différents : Adaptation des modalités d'interaction.,2011
938,Jessica Pinaire,Pinaire,Jessica,1,Extraire semi-automatiquement des connaissances dans la littérature biomédicale.,2016
939,Jérôme Azé,Azé,Jérôme,2,Extraire semi-automatiquement des connaissances dans la littérature biomédicale.,2016
940,Sandra Bringay,Bringay,Sandra,3,Extraire semi-automatiquement des connaissances dans la littérature biomédicale.,2016
941,Paul Landais,Landais,Paul,4,Extraire semi-automatiquement des connaissances dans la littérature biomédicale.,2016
942,My Thao Tang,Thao,My,1,Vers un processus continu d'extraction de connaissances à partir de textes.,2013
943,Yannick Toussaint,Toussaint,Yannick,2,Vers un processus continu d'extraction de connaissances à partir de textes.,2013
944,Nouha Omrane,Omrane,Nouha,1,Les entités nommées : des clés linguistiques pour la conceptualisation.,2011
945,Adeline Nazarenko,Nazarenko,Adeline,2,Les entités nommées : des clés linguistiques pour la conceptualisation.,2011
946,Sylvie Szulman,Szulman,Sylvie,3,Les entités nommées : des clés linguistiques pour la conceptualisation.,2011
947,Ghislain Auguste Atemezing,Auguste,Ghislain,1,Vers une meilleure interopérabilité des données géographiques françaises sur le Web de données.,2012
948,Raphaël Troncy,Troncy,Raphaël,2,Vers une meilleure interopérabilité des données géographiques françaises sur le Web de données.,2012
949,Nicolas Delaforge,Delaforge,Nicolas,1,Quelle documentation pour l'archivage du web ?,2007
950,Bruno Bachimont,Bachimont,Bruno,2,Quelle documentation pour l'archivage du web ?,2007
951,Michel Crampes,Crampes,Michel,1,Détection de communautés dans les graphes bipartis.,2012
952,Michel Plantié,Plantié,Michel,2,Détection de communautés dans les graphes bipartis.,2012
953,Ismail Badache,Badache,Ismail,1,"Prédire l'intensité de contradiction dans les commentaires : faible, forte ou très forte?",2018
954,Sébastien Fournier,Fournier,Sébastien,2,"Prédire l'intensité de contradiction dans les commentaires : faible, forte ou très forte?",2018
955,Adrian-Gabriel Chifu,Chifu,Adrian-Gabriel,3,"Prédire l'intensité de contradiction dans les commentaires : faible, forte ou très forte?",2018
956,Cédric Lopez,Lopez,Cédric,1,Titrage automatique de documents électroniques par extraction de syntagmes nominaux.,2010
957,Violaine Prince,Prince,Violaine,2,Titrage automatique de documents électroniques par extraction de syntagmes nominaux.,2010
958,Mathieu Roche,Roche,Mathieu,3,Titrage automatique de documents électroniques par extraction de syntagmes nominaux.,2010
959,Sandra Michelet,Michelet,Sandra,1,De la conception à l'évaluation d'un modèle de connaissances. Etude de cas : le modèle S-K-E.,2012
960,Vanda Luengo,Luengo,Vanda,2,De la conception à l'évaluation d'un modèle de connaissances. Etude de cas : le modèle S-K-E.,2012
961,Jean-Michel Adam,Adam,Jean-Michel,3,De la conception à l'évaluation d'un modèle de connaissances. Etude de cas : le modèle S-K-E.,2012
962,Nadia Bennani,Bennani,Nadia,1,Adnosco : gérez les données que vous diffusez !,2014
963,Emmanuel Gaude,Gaude,Emmanuel,2,Adnosco : gérez les données que vous diffusez !,2014
964,ElOd Egyed-Zsigmond,Egyed-Zsigmond,ElOd,3,Adnosco : gérez les données que vous diffusez !,2014
965,Philippe Lamarre,Lamarre,Philippe,4,Adnosco : gérez les données que vous diffusez !,2014
966,Xavier Aimé,Aimé,Xavier,1,IC : Ingénierie des Connaissances ou Ingénierie du Conformisme.,2013
967,Jean Charlet,Charlet,Jean,2,IC : Ingénierie des Connaissances ou Ingénierie du Conformisme.,2013
968,Mohamed Sediri,Sediri,Mohamed,1,Vers une représentation de situations de crise gérées par le SAMU.,2012
969,Nada Matta,Matta,Nada,2,Vers une représentation de situations de crise gérées par le SAMU.,2012
970,Sophie Loriette,Loriette,Sophie,3,Vers une représentation de situations de crise gérées par le SAMU.,2012
971,Alain Hugerot,Hugerot,Alain,4,Vers une représentation de situations de crise gérées par le SAMU.,2012
972,Fabien Amarger,Amarger,Fabien,1,Traitement des incompatibilités de candidats issus d'alignements entre plusieurs bases de connaissances.,2015
973,Jean-Pierre Chanet,Chanet,Jean-Pierre,2,Traitement des incompatibilités de candidats issus d'alignements entre plusieurs bases de connaissances.,2015
974,Ollivier Haemmerlé,Haemmerlé,Ollivier,3,Traitement des incompatibilités de candidats issus d'alignements entre plusieurs bases de connaissances.,2015
975,Nathalie Hernandez,Hernandez,Nathalie,4,Traitement des incompatibilités de candidats issus d'alignements entre plusieurs bases de connaissances.,2015
976,Catherine Roussey,Roussey,Catherine,5,Traitement des incompatibilités de candidats issus d'alignements entre plusieurs bases de connaissances.,2015
977,Gaoussou Camara,Camara,Gaoussou,1,Vers une ontologie des processus de propagation des maladies infectieuses.,2012
978,Sylvie Desprès,Desprès,Sylvie,2,Vers une ontologie des processus de propagation des maladies infectieuses.,2012
979,Rim Djedidi,Djedidi,Rim,3,Vers une ontologie des processus de propagation des maladies infectieuses.,2012
980,Moussa Lo,Lo,Moussa,4,Vers une ontologie des processus de propagation des maladies infectieuses.,2012
981,Mounira Harzallah,Harzallah,Mounira,1,Anti-patrons partiels pour l'identification des problèmes de contradiction sociale dans une ontologie.,2016
982,Sylvain Falala,Falala,Sylvain,1,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
983,Jocelyn De Goër,De,Jocelyn,2,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
984,Elena Arsevska,Arsevska,Elena,3,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
985,Mathieu Roche,Roche,Mathieu,4,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
986,Julien Rabatel,Rabatel,Julien,5,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
987,David Chavernac,Chavernac,David,6,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
988,Pascal Hendrikx,Hendrikx,Pascal,7,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
989,Thierry Lefrancois,Lefrancois,Thierry,8,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
990,Barbara Dufour,Dufour,Barbara,9,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
991,Renaud Lancelot,Lancelot,Renaud,10,Système de collecte de données Web pour analyser l'émergence et la propagation de maladies animales.,2016
992,Mélissa Mary,Mary,Mélissa,1,Formalisation de la terminologie LOINC et évaluation de ses avantages pour la classification des tests de laboratoire.,2017
993,Lina Fatima Soualmia,Fatima,Lina,2,Formalisation de la terminologie LOINC et évaluation de ses avantages pour la classification des tests de laboratoire.,2017
994,Xavier Gansel,Gansel,Xavier,3,Formalisation de la terminologie LOINC et évaluation de ses avantages pour la classification des tests de laboratoire.,2017
995,Olivier Corby,Corby,Olivier,1,Un navigateur pour les données liées du Web.,2015
996,Catherine Faron-Zucker,Faron-Zucker,Catherine,2,Un navigateur pour les données liées du Web.,2015
997,Sarra Bouzayane,Bouzayane,Sarra,1,Vers une recommandation personnalisée de ressources pour l'apprentissage en ligne.,2018
998,Inès Saad,Saad,Inès,2,Vers une recommandation personnalisée de ressources pour l'apprentissage en ligne.,2018
999,Sonia Krivine,Krivine,Sonia,1,Construction automatique d'ontologies à partir d'une base de données relationnelles : application au médicament dans le domaine de la pharmacovigilance.,2009
1000,Jérôme Nobécourt,Nobécourt,Jérôme,2,Construction automatique d'ontologies à partir d'une base de données relationnelles : application au médicament dans le domaine de la pharmacovigilance.,2009
1001,Lina Fatima Soualmia,Fatima,Lina,3,Construction automatique d'ontologies à partir d'une base de données relationnelles : application au médicament dans le domaine de la pharmacovigilance.,2009
1002,Farid Cerbah,Cerbah,Farid,4,Construction automatique d'ontologies à partir d'une base de données relationnelles : application au médicament dans le domaine de la pharmacovigilance.,2009
1003,Catherine Duclos,Duclos,Catherine,5,Construction automatique d'ontologies à partir d'une base de données relationnelles : application au médicament dans le domaine de la pharmacovigilance.,2009
1004,Seif Eddine Kramdi,Eddine,Seif,1,Approche générique pour l'extraction de relations à partir de textes.,2009
1005,Ollivier Haemmerlé,Haemmerlé,Ollivier,2,Approche générique pour l'extraction de relations à partir de textes.,2009
1006,Nathalie Hernandez,Hernandez,Nathalie,3,Approche générique pour l'extraction de relations à partir de textes.,2009
1007,Christopher Couthon,Couthon,Christopher,1,De la qualité de la coopération à l'identification d'indicateurs de pilotage.,2014
1008,Régis Martineau,Martineau,Régis,2,De la qualité de la coopération à l'identification d'indicateurs de pilotage.,2014
1009,Pascal Salembier,Salembier,Pascal,3,De la qualité de la coopération à l'identification d'indicateurs de pilotage.,2014
1010,Sylvie Ranwez,Ranwez,Sylvie,1,Utilisation de proximités sémantiques pour améliorer la recherche et le rendu d'information.,2010
1011,Vincent Ranwez,Ranwez,Vincent,2,Utilisation de proximités sémantiques pour améliorer la recherche et le rendu d'information.,2010
1012,Mohameth-François Sy,Sy,Mohameth-François,3,Utilisation de proximités sémantiques pour améliorer la recherche et le rendu d'information.,2010
1013,Jacky Montmain,Montmain,Jacky,4,Utilisation de proximités sémantiques pour améliorer la recherche et le rendu d'information.,2010
1014,Michel Crampes,Crampes,Michel,5,Utilisation de proximités sémantiques pour améliorer la recherche et le rendu d'information.,2010
1015,Jean-Baptiste Lamy,Lamy,Jean-Baptiste,1,Validation de la sémantique d'un langage iconique médical à l'aide d'une ontologie : méthodes et applications.,2014
1016,Lina Fatima Soualmia,Fatima,Lina,2,Validation de la sémantique d'un langage iconique médical à l'aide d'une ontologie : méthodes et applications.,2014
1017,Alain Venot,Venot,Alain,3,Validation de la sémantique d'un langage iconique médical à l'aide d'une ontologie : méthodes et applications.,2014
1018,Catherine Duclos,Duclos,Catherine,4,Validation de la sémantique d'un langage iconique médical à l'aide d'une ontologie : méthodes et applications.,2014
1019,Arriel Benis,Benis,Arriel,1,DiscoClini : Une méthodologie pour l'extraction de relations linéaires dans des données de génomique médicale.,2007
1020,Jean-Daniel Zucker,Zucker,Jean-Daniel,2,DiscoClini : Une méthodologie pour l'extraction de relations linéaires dans des données de génomique médicale.,2007
1021,Sylvie Desprès,Desprès,Sylvie,1,Construction d'une ontologie du domaine HSE.,2007
1022,Frédéric Fürst,Fürst,Frédéric,2,Construction d'une ontologie du domaine HSE.,2007
1023,Sylvie Szulman,Szulman,Sylvie,3,Construction d'une ontologie du domaine HSE.,2007
1024,Lamine Traore,Traore,Lamine,1,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1025,Amina Chniti,Chniti,Amina,2,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1026,Sajjad Hussain,Hussain,Sajjad,3,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1027,Nicolas Griffon,Griffon,Nicolas,4,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1028,Stéfan Jacques Darmoni,Jacques,Stéfan,5,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1029,Jean Charlet,Charlet,Jean,6,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1030,Eric Sadou,Sadou,Eric,7,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1031,David Ouagne,Ouagne,David,8,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1032,Éric Lepage,Lepage,Éric,9,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1033,Christel Daniel,Daniel,Christel,10,Plateforme d'interopérabilité sémantique gérant les terminologies d'interface au sein d'un territoire de santé numérique.,2014
1034,Sandra Nogry,Nogry,Sandra,1,Modélisation d'épisodes de conception d'observatoires à partir de corpus narratifs.,2007
1035,Florence Le Ber,Le,Florence,2,Modélisation d'épisodes de conception d'observatoires à partir de corpus narratifs.,2007
1036,Christian Brassac,Brassac,Christian,3,Modélisation d'épisodes de conception d'observatoires à partir de corpus narratifs.,2007
1037,Leila Zemmouchi-Ghomari,Zemmouchi-Ghomari,Leila,1,Génération automatique d'un questionnaire à partir d'une ontologie de domaine.,2017
1038,Faiza Deghmani,Deghmani,Faiza,2,Génération automatique d'un questionnaire à partir d'une ontologie de domaine.,2017
1039,Aya Meghnous,Meghnous,Aya,3,Génération automatique d'un questionnaire à partir d'une ontologie de domaine.,2017
1040,Michel Crampes,Crampes,Michel,1,Cartes conceptuelles pour l'ingénierie de cartes de connaissances adaptatives.,2006
1041,Jean Villerd,Villerd,Jean,2,Cartes conceptuelles pour l'ingénierie de cartes de connaissances adaptatives.,2006
1042,Filip Velickovski,Velickovski,Filip,3,Cartes conceptuelles pour l'ingénierie de cartes de connaissances adaptatives.,2006
1043,Nicholas Mille,Mille,Nicholas,4,Cartes conceptuelles pour l'ingénierie de cartes de connaissances adaptatives.,2006
1044,Sylvie Ranwez,Ranwez,Sylvie,5,Cartes conceptuelles pour l'ingénierie de cartes de connaissances adaptatives.,2006
1045,Camille Pradel,Pradel,Camille,1,Swip : une interface langue naturelle à SPARQL programmée en SPARQL.,2014
1046,Ollivier Haemmerlé,Haemmerlé,Ollivier,2,Swip : une interface langue naturelle à SPARQL programmée en SPARQL.,2014
1047,Nathalie Hernandez,Hernandez,Nathalie,3,Swip : une interface langue naturelle à SPARQL programmée en SPARQL.,2014
1048,Céline Joiron,Joiron,Céline,1,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1049,Frédéric Fürst,Fürst,Frédéric,2,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1050,Gilles Kassel,Kassel,Gilles,3,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1051,Alistair Jones,Jones,Alistair,4,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1052,Jean-Paul A. Barthès,A.,Jean-Paul,5,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1053,Claude Moulin,Moulin,Claude,6,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1054,Dominique Lenne,Lenne,Dominique,7,Une ontologie pour la conception d'une plateforme collaborative exploitant une table multi-tactile et multi-modale.,2013
1055,Élodie Thiéblin,Thiéblin,Élodie,1,Un jeu de données d'évaluation de correspondances complexes entre ontologies.,2017
1056,Ollivier Haemmerlé,Haemmerlé,Ollivier,2,Un jeu de données d'évaluation de correspondances complexes entre ontologies.,2017
1057,Nathalie Hernandez,Hernandez,Nathalie,3,Un jeu de données d'évaluation de correspondances complexes entre ontologies.,2017
1058,Cássia Trojahn,Trojahn,Cássia,4,Un jeu de données d'évaluation de correspondances complexes entre ontologies.,2017
1059,Sylvie Desprès,Desprès,Sylvie,1,oogo : Ontologie des Outils utiles à la Gestion d'Ontologies.,2018
1060,Kenza Harkouken Saiah,Harkouken,Kenza,1,Une ontologie de services pour la représentation de la sémantique d'un environnement virtuel urbain.,2013
1061,Nicolas Sabouret,Sabouret,Nicolas,2,Une ontologie de services pour la représentation de la sémantique d'un environnement virtuel urbain.,2013
1062,Jean-Yves Donnart,Donnart,Jean-Yves,3,Une ontologie de services pour la représentation de la sémantique d'un environnement virtuel urbain.,2013
1063,Ourdia Ressad,Ressad,Ourdia,1,Construction collaborative d'une Ressource Termino-Ontologique (RTO) pour le droit des collectivités territoriales.,2013
1064,Sylvie Szulman,Szulman,Sylvie,2,Construction collaborative d'une Ressource Termino-Ontologique (RTO) pour le droit des collectivités territoriales.,2013
1065,Haïfa Zargayouna,Zargayouna,Haïfa,3,Construction collaborative d'une Ressource Termino-Ontologique (RTO) pour le droit des collectivités territoriales.,2013
1066,Ève Paul,Paul,Ève,4,Construction collaborative d'une Ressource Termino-Ontologique (RTO) pour le droit des collectivités territoriales.,2013
1067,Guillaume Surroca,Surroca,Guillaume,1,Construction et évolution de connaissances par confrontation de points de vue : prototype pour la recherche d'information scientifique.,2014
1068,Philippe Lemoisson,Lemoisson,Philippe,2,Construction et évolution de connaissances par confrontation de points de vue : prototype pour la recherche d'information scientifique.,2014
1069,Clément Jonquet,Jonquet,Clément,3,Construction et évolution de connaissances par confrontation de points de vue : prototype pour la recherche d'information scientifique.,2014
1070,Stefano A. Cerri,A.,Stefano,4,Construction et évolution de connaissances par confrontation de points de vue : prototype pour la recherche d'information scientifique.,2014
1071,Élise Garrot-Lavoué,Garrot-Lavoué,Élise,1,Outil de gestion des connaissances d'une Interconnexion de Communautés de Pratique.,2009
1072,Sébastien George,George,Sébastien,2,Outil de gestion des connaissances d'une Interconnexion de Communautés de Pratique.,2009
1073,Patrick Prévôt,Prévôt,Patrick,3,Outil de gestion des connaissances d'une Interconnexion de Communautés de Pratique.,2009
1074,Mouna Kamel,Kamel,Mouna,1,Exploiter la structure discursive du texte pour valider les relations candidates d'hyperonymie issues de structures énumératives parallèles.,2016
1075,Cássia Trojahn,Trojahn,Cássia,2,Exploiter la structure discursive du texte pour valider les relations candidates d'hyperonymie issues de structures énumératives parallèles.,2016
1076,Nathalie Pernelle,Pernelle,Nathalie,1,Découverte de liens d'identité entre instances décrites par des ontologies partiellement alignées.,2013
1077,Fatiha Saïs,Saïs,Fatiha,2,Découverte de liens d'identité entre instances décrites par des ontologies partiellement alignées.,2013
1078,Brigitte Safar,Safar,Brigitte,3,Découverte de liens d'identité entre instances décrites par des ontologies partiellement alignées.,2013
1079,Maria Koutraki,Koutraki,Maria,4,Découverte de liens d'identité entre instances décrites par des ontologies partiellement alignées.,2013
1080,Tushar Ghosh,Ghosh,Tushar,5,Découverte de liens d'identité entre instances décrites par des ontologies partiellement alignées.,2013
1081,Freddy Limpens,Limpens,Freddy,1,Rapprocher les ontologies et les folksonomies pour la gestion des connaissances partagées : un état de l'art.,2008
1082,Fabien Gandon,Gandon,Fabien,2,Rapprocher les ontologies et les folksonomies pour la gestion des connaissances partagées : un état de l'art.,2008
1083,Michel Buffa,Buffa,Michel,3,Rapprocher les ontologies et les folksonomies pour la gestion des connaissances partagées : un état de l'art.,2008
1084,Ivan Garrido-Marquez,Garrido-Marquez,Ivan,1,Mesurer la qualité des systèmes de catégories de blogs.,2017
1085,Jorge García Flores,García,Jorge,2,Mesurer la qualité des systèmes de catégories de blogs.,2017
1086,François Lévy,Lévy,François,3,Mesurer la qualité des systèmes de catégories de blogs.,2017
1087,Adeline Nazarenko,Nazarenko,Adeline,4,Mesurer la qualité des systèmes de catégories de blogs.,2017
1088,Daniel Mercier,Mercier,Daniel,1,Détection et Représentation des changements dans les sources de données RDF.,2016
1089,Nathalie Pernelle,Pernelle,Nathalie,2,Détection et Représentation des changements dans les sources de données RDF.,2016
1090,Fatiha Saïs,Saïs,Fatiha,3,Détection et Représentation des changements dans les sources de données RDF.,2016
1091,Sujeeban Thuraisamy,Thuraisamy,Sujeeban,4,Détection et Représentation des changements dans les sources de données RDF.,2016
1092,Sandra Bringay,Bringay,Sandra,1,Les motifs séquentiels au service de la structuration des folksonomies.,2010
1093,Maguelonne Teisseire,Teisseire,Maguelonne,2,Les motifs séquentiels au service de la structuration des folksonomies.,2010
1094,Julien Gomila,Gomila,Julien,3,Les motifs séquentiels au service de la structuration des folksonomies.,2010
1095,Damien Hoffschir,Hoffschir,Damien,4,Les motifs séquentiels au service de la structuration des folksonomies.,2010
1096,Thibault Vicaire,Vicaire,Thibault,5,Les motifs séquentiels au service de la structuration des folksonomies.,2010
1097,Lobna Karoui,Karoui,Lobna,1,Extraction Contextuelle de Concepts Ontologiques pour le Web Sémantique.,2007
1098,Marie-Aude Aufaure,Aufaure,Marie-Aude,2,Extraction Contextuelle de Concepts Ontologiques pour le Web Sémantique.,2007
1099,Nacéra Bennacer,Bennacer,Nacéra,3,Extraction Contextuelle de Concepts Ontologiques pour le Web Sémantique.,2007
1100,Blandine Ginon,Ginon,Blandine,1,Mise en place d'un système d'assistance personnalisée dans une application existante.,2013
1101,Stéphanie Jean-Daubias,Jean-Daubias,Stéphanie,2,Mise en place d'un système d'assistance personnalisée dans une application existante.,2013
1102,Pierre-Antoine Champin,Champin,Pierre-Antoine,3,Mise en place d'un système d'assistance personnalisée dans une application existante.,2013
1103,Nawel Sekkal,Sekkal,Nawel,1,Représentation sémantique des documents pédagogiques.,2016
1104,Fedoua Didi,Didi,Fedoua,2,Représentation sémantique des documents pédagogiques.,2016
1105,Adel Ghamnia,Ghamnia,Adel,1,Extraction de relations : combiner les techniques pour s'adapter à la diversité du texte.,2017
1106,Mouna Kamel,Kamel,Mouna,2,Extraction de relations : combiner les techniques pour s'adapter à la diversité du texte.,2017
1107,Cássia Trojahn,Trojahn,Cássia,3,Extraction de relations : combiner les techniques pour s'adapter à la diversité du texte.,2017
1108,Cécile Fabre,Fabre,Cécile,4,Extraction de relations : combiner les techniques pour s'adapter à la diversité du texte.,2017
1109,Nathalie Aussenac-Gilles,Aussenac-Gilles,Nathalie,5,Extraction de relations : combiner les techniques pour s'adapter à la diversité du texte.,2017
1110,Jean Charlet,Charlet,Jean,1,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
1111,Gunnar Declerck,Declerck,Gunnar,2,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
1112,Ferdinand Dhombres,Dhombres,Ferdinand,3,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
1113,Pierre Gayet,Gayet,Pierre,4,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
1114,Patrick Miroux,Miroux,Patrick,5,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
1115,Pierre-Yves Vandenbussche,Vandenbussche,Pierre-Yves,6,Construire une ontologie médicale pour la recherche d'information : problématiques terminologiques et de modélisation.,2012
